DPPressure,ROPenetration,WOBit,HLoad,WBoPressure,BTBR,WellDepth,FPress
592.9589,34.94171,3556.317,346458.1,6951.572,12683.68,12683.68,6721.628
592.9595,34.93355,3518.259,346496.2,6951.574,12683.69,12683.69,6721.629
592.9594,34.93518,3506.366,346508.0,6951.577,12683.69,12683.69,6721.63
592.959,34.95152,3475.439,346538.9,6951.58,12683.7,12683.7,6721.63
592.9585,34.95691,3582.493,346431.9,6951.58,12683.7,12683.7,6721.63
592.9585,34.94316,3561.074,346450.9,6951.583,12683.7,12683.7,6721.631
592.959,34.93247,3534.908,346479.4,6951.585,12683.71,12683.71,6721.631
592.9593,34.93708,3499.235,346515.1,6951.588,12683.71,12683.71,6721.632
592.959,34.94969,3477.824,346536.5,6951.591,12683.72,12683.72,6721.632
592.9587,34.95331,3577.738,346436.6,6951.591,12683.72,12683.72,6721.632
592.9589,34.93975,3553.947,346460.3,6951.594,12683.72,12683.72,6721.633
592.9591,34.93334,3534.915,346479.4,6951.597,12683.73,12683.73,6721.633
592.9594,34.93283,3511.132,346503.1,6951.6,12683.73,12683.73,6721.634
592.959,34.94374,3484.967,346529.3,6951.602,12683.74,12683.74,6721.634
592.9586,34.9639,3463.55,346424.6,6951.603,12683.74,12683.74,6721.635
592.9586,34.9482,3570.605,346443.6,6951.605,12683.74,12683.74,6721.635
592.959,34.93567,3542.059,346472.2,6951.608,12683.75,12683.75,6721.635
592.9594,34.93271,3520.652,346493.6,6951.611,12683.75,12683.75,6721.636
592.9595,34.94181,3492.112,346522.1,6951.613,12683.76,12683.76,6721.636
592.9592,34.95055,3477.837,346536.3,6951.616,12683.76,12683.76,6721.637
592.9589,34.95964,3584.893,346429.3,6951.617,12683.76,12683.76,6721.637
592.959,34.93927,3553.958,346460.2,6951.62,12683.77,12683.77,6721.638
592.9591,34.93282,3534.926,346479.2,6951.623,12683.77,12683.77,6721.638
592.9593,34.93174,3511.142,346503.0,6951.625,12683.78,12683.78,6721.639
592.9589,34.94244,3484.978,346529.1,6951.628,12683.78,12683.78,6721.639
592.9586,34.962,3463.562,346424.5,6951.628,12683.79,12683.79,6721.64
592.9586,34.94651,3570.611,346443.5,6951.631,12683.79,12683.79,6721.64
592.9589,34.93529,3546.823,346467.3,6951.634,12683.79,12683.79,6721.64
592.9592,34.93063,3527.795,346486.3,6951.636,12683.8,12683.8,6721.641
592.9595,34.93314,3504.014,346507.7,6951.639,12683.8,12683.8,6721.641
592.9592,34.93808,3492.121,346521.9,6951.642,12683.81,12683.81,6721.642
592.9587,34.96333,3463.569,346422.0,6951.642,12683.81,12683.81,6721.642
592.9585,34.94976,3575.376,346438.6,6951.645,12683.81,12683.81,6721.642
592.9586,34.93494,3549.205,346464.8,6951.648,12683.82,12683.82,6721.643
592.9589,34.93154,3534.937,346479.0,6951.651,12683.83,12683.83,6721.643
592.9594,34.93369,3506.399,346507.6,6951.653,12683.83,12683.83,6721.644
592.9592,34.94369,3484.992,346529.0,6951.656,12683.84,12683.84,6721.645
592.9589,34.96354,3463.575,346421.9,6951.656,12683.84,12683.84,6721.645
592.9589,34.94643,3568.249,346445.7,6951.659,12683.84,12683.84,6721.645
592.959,34.93625,3549.215,346464.7,6951.662,12683.85,12683.85,6721.646
592.9594,34.93114,3525.432,346488.5,6951.665,12683.85,12683.85,6721.646
592.9594,34.93292,3506.405,346507.5,6951.667,12683.86,12683.86,6721.646
592.9593,34.93529,3496.891,346517.0,6951.67,12683.86,12683.86,6721.647
592.9588,34.94694,3477.861,346536.0,6951.673,12683.87,12683.87,6721.647
592.9586,34.96109,3463.583,346424.2,6951.673,12683.87,12683.87,6721.648
592.9586,34.9456,3570.629,346443.2,6951.676,12683.87,12683.87,6721.648
592.9589,34.93506,3546.843,346467.0,6951.679,12683.88,12683.88,6721.648
592.9593,34.93024,3527.815,346486.0,6951.682,12683.88,12683.88,6721.649
592.9595,34.93594,3499.278,346514.5,6951.684,12683.89,12683.89,6721.649
592.9591,34.94794,3477.868,346535.9,6951.687,12683.89,12683.89,6721.65
592.9587,34.95721,3584.917,346428.8,6951.688,12683.89,12683.89,6721.65
592.9587,34.94074,3561.121,346452.6,6951.69,12683.9,12683.9,6721.65
592.9588,34.93238,3542.09,346471.6,6951.693,12683.9,12683.9,6721.651
592.9592,34.9302,3520.687,346493.0,6951.696,12683.91,12683.91,6721.651
592.9594,34.93578,3499.284,346514.4,6951.698,12683.91,12683.91,6721.652
592.9593,34.94324,3485.013,346528.7,6951.701,12683.92,12683.92,6721.653
592.959,34.95633,3470.738,346542.9,6951.701,12683.92,12683.92,6721.653
592.959,34.95655,3582.55,346431.1,6951.705,12683.92,12683.92,6721.653
592.9589,34.94728,3570.648,346443.0,6951.708,12683.93,12683.93,6721.654
592.9591,34.93529,3546.859,346466.8,6951.71,12683.93,12683.93,6721.654
592.9594,34.93051,3520.695,346492.9,6951.713,12683.94,12683.94,6721.655
592.9594,34.93045,3511.182,346502.4,6951.716,12683.94,12683.94,6721.655
592.9592,34.9367,3492.155,346521.4,6951.718,12683.95,12683.95,6721.656
592.9587,34.95314,3470.745,346542.8,6951.718,12683.96,12683.96,6721.656
592.9587,34.94998,3577.787,346435.8,6951.722,12683.96,12683.96,6721.656
592.9589,34.9407,3561.135,346452.4,6951.724,12683.96,12683.96,6721.657
592.9592,34.93218,3542.105,346471.4,6951.727,12683.96,12683.96,6721.657
592.9595,34.92996,3525.46,346488.1,6951.73,12683.97,12683.97,6721.658
592.9595,34.93089,3506.433,346514.3,6951.732,12683.98,12683.98,6721.658
592.9593,34.94238,3482.648,346530.8,6951.735,12683.98,12683.98,6721.659
592.9587,34.9523,3470.752,346542.7,6951.735,12683.99,12683.99,6721.66
592.9586,34.9548,3582.553,346430.9,6951.738,12683.99,12683.99,6721.66
592.9587,34.9407,3563.519,346449.9,6951.741,12683.99,12683.99,6721.66
592.9591,34.93255,3542.114,346471.3,6951.744,12684.0,12684.0,6721.661
592.9595,33.40333,3521.538,346492.1,6951.747,12684.0,12684.0,4693.08
592.9598,30.82833,3518.316,346496.6,6951.749,12684.01,12684.01,4693.081
592.9615,28.6441,3661.507,346355.7,6951.749,12684.01,12684.01,4693.081
592.9692,26.89991,3707.166,346312.8,6951.749,12684.01,12684.01,4693.081
592.9875,25.36482,3809.888,346213.8,6951.747,12684.02,12684.02,4693.082
593.0197,24.14119,4102.833,345925.3,6951.74,12684.02,12684.02,4693.082
593.0746,23.20065,4326.846,345705.9,6951.732,12684.02,12684.02,4693.083
593.1561,22.55098,4756.011,345281.9,6951.718,12684.02,12684.02,4693.083
593.2628,22.14795,5085.829,344957.0,6951.705,12684.03,12684.03,4693.083
593.4159,21.94306,5658.201,344390.1,6951.685,12684.03,12684.03,4693.083
593.6287,21.90468,6191.539,343858.7,6951.663,12684.03,12684.03,4693.083
593.8979,22.02137,6732.229,343317.7,6951.637,12684.04,12684.04,4693.084
594.1976,22.2361,7325.602,342723.5,6951.614,12684.04,12684.04,4693.084
594.5342,22.51618,7789.859,342258.6,6951.593,12684.04,12684.04,4693.084
594.9368,22.88283,8383.455,341650.9,6951.572,12684.04,12684.04,4693.084
595.3687,23.27617,8843.765,341202.5,6951.556,12684.05,12684.05,4693.085
595.8066,23.67238,9369.053,340676.2,6951.541,12684.05,12684.05,4693.085
596.2888,24.09879,9770.93,340273.0,6951.53,12684.05,12684.05,4693.085
596.8023,24.5216,10159.82,339883.0,6951.521,12684.06,12684.06,4693.086
597.3185,24.94702,10640.49,339401.1,6951.513,12684.06,12684.06,4693.086
597.8258,25.32901,10957.83,339082.5,6951.508,12684.06,12684.06,4693.086
598.2935,25.67612,11215.54,338696.2,6951.504,12684.07,12684.07,4693.087
598.8121,26.03527,11622.58,338415.7,6951.503,12684.07,12684.07,4693.087
599.3228,26.37295,11878.57,338158.7,6951.504,12684.07,12684.07,4693.087
599.8433,26.7036,12252.79,337783.4,6951.503,12684.07,12684.07,4693.087
600.318,26.99271,12456.0,337579.3,6951.507,12684.08,12684.08,4693.088
600.8353,27.28452,12677.61,337356.8,6951.51,12684.08,12684.08,4693.088
601.3368,27.56769,13002.37,337031.1,6951.513,12684.08,12684.08,4693.088
601.8775,27.84624,13216.78,336815.7,6951.519,12684.09,12684.09,4693.089
602.4005,28.10637,13412.49,336619.1,6951.524,12684.09,12684.09,4693.089
602.9551,28.36956,13621.96,336408.8,6951.529,12684.1,12684.1,4693.09
603.4265,28.58831,13899.14,336130.7,6951.537,12684.1,12684.1,4693.09
603.8988,28.78854,14047.47,335981.7,6951.544,12684.1,12684.1,4693.09
604.3533,28.97846,14182.93,335845.6,6951.552,12684.11,12684.11,4693.091
604.8313,29.17327,14455.99,335571.8,6951.559,12684.11,12684.11,4693.091
605.2672,29.34111,14575.54,335451.5,6951.567,12684.11,12684.11,4693.091
605.6926,29.49542,14692.49,335333.9,6951.575,12684.12,12684.12,4693.092
606.1106,29.64399,14793.77,335226.8,6951.581,12684.12,12684.12,4693.093
606.4815,29.77662,15005.42,335019.9,6951.59,12684.12,12684.12,4693.093
606.8792,29.90525,15101.01,334923.8,6951.599,12684.13,12684.13,4693.093
607.2817,30.03409,15199.0,334825.3,6951.607,12684.13,12684.13,4693.094
607.704,30.16661,15312.55,334711.2,6951.614,12684.14,12684.14,4693.094
608.0565,30.27723,15510.85,334512.4,6951.624,12684.14,12684.14,4693.094
608.4075,30.37622,15581.8,334440.9,6951.632,12684.14,12684.14,4693.095
608.7397,30.46826,15643.14,334379.3,6951.641,12684.15,12684.15,4693.095
609.0897,30.5666,15720.38,334177.0,6951.647,12684.15,12684.15,4693.096
609.3794,30.64719,15889.02,334132.5,6951.656,12684.15,12684.15,4693.096
609.7079,30.73101,15959.74,334061.4,6951.664,12684.16,12684.16,4693.096
609.9991,30.80302,16010.24,334010.6,6951.672,12684.17,12684.17,4693.097
610.305,30.87895,16070.21,333950.3,6951.677,12684.17,12684.17,4693.097
610.5763,30.94746,16237.25,333782.9,6951.686,12684.17,12684.17,4693.097
610.8622,31.01347,16292.31,333727.5,6951.694,12684.17,12684.17,4693.098
611.1158,31.0693,16327.21,333692.3,6951.702,12684.18,12684.18,4693.098
611.3648,31.12468,16364.75,333654.5,6951.709,12684.19,12684.19,4693.099
611.6165,31.18314,16531.43,333487.5,6951.715,12684.19,12684.19,4693.099
611.8641,31.23585,16574.1,333444.5,6951.722,12684.19,12684.19,4693.099
612.0845,31.28004,16598.26,333420.1,6951.729,12684.2,12684.2,4693.1
612.3144,31.32571,16635.67,333382.5,6951.736,12684.2,12684.2,4693.1
612.5187,31.36962,16656.89,333235.2,6951.741,12684.21,12684.21,4693.101
612.7449,31.41544,16825.35,333192.4,6951.748,12684.21,12684.21,4693.101
612.924,31.4493,16830.95,333186.5,6951.754,12684.21,12684.21,4693.102
613.1337,31.48806,16869.14,333148.1,6951.761,12684.22,12684.22,4693.102
613.3011,31.51845,16871.12,333146.1,6951.767,12684.22,12684.22,4693.103
613.4704,31.5538,17012.78,333004.2,6951.771,12684.22,12684.22,4693.103
613.6385,31.58368,17026.59,332990.1,6951.777,12684.23,12684.23,4693.103
613.8079,31.612,17045.04,332971.5,6951.783,12684.23,12684.23,4693.104
613.974,31.64064,17069.12,332947.3,6951.789,12684.24,12684.24,4693.104
614.1199,31.66891,17074.95,332814.2,6951.792,12684.24,12684.24,4693.104
614.2744,31.69668,17218.89,332797.2,6951.799,12684.24,12684.24,4693.104
614.4115,31.71881,17222.57,332793.3,6951.804,12684.25,12684.25,4693.105
614.5554,31.74199,17241.11,332774.7,6951.81,12684.25,12684.25,4693.105
614.6822,31.76175,17242.34,332773.4,6951.814,12684.26,12684.26,4693.106
614.8072,31.7851,17372.78,332642.8,6951.817,12684.26,12684.26,4693.106
614.9333,31.80757,17384.73,332630.7,6951.823,12684.26,12684.26,4693.106
615.0506,31.82457,17385.83,332629.4,6951.828,12684.27,12684.27,4693.107
615.1614,31.83959,17383.14,332632.1,6951.833,12684.27,12684.27,4693.107
615.2698,31.85841,17386.42,332628.7,6951.834,12684.28,12684.28,4693.108
615.3795,31.87833,17517.99,332497.0,6951.84,12684.28,12684.28,4693.108
615.4946,31.89596,17532.03,332482.8,6951.845,12684.28,12684.28,4693.108
615.5966,31.9118,17538.31,332476.4,6951.85,12684.29,12684.29,4693.109
615.7035,31.92603,17550.49,332464.1,6951.854,12684.29,12684.29,4693.11
615.7984,31.93855,17550.82,332463.8,6951.858,12684.3,12684.3,4693.11
615.9031,31.95486,17573.57,332440.9,6951.863,12684.3,12684.3,4693.111
615.9959,31.97108,17580.06,332305.9,6951.866,12684.31,12684.31,4693.111
616.0824,31.98515,17708.98,332305.3,6951.87,12684.31,12684.31,4693.111
616.174,31.99966,17726.47,332287.7,6951.875,12684.31,12684.31,4693.112
616.2548,32.00965,17725.75,332288.3,6951.879,12684.32,12684.32,4693.112
616.3362,32.01942,17729.69,332284.3,6951.883,12684.32,12684.32,4693.113
616.4156,32.0305,17737.2,332276.7,6951.887,12684.33,12684.33,4693.113
616.4858,32.04096,17734.38,332279.5,6951.891,12684.33,12684.33,4693.114
616.559,32.05353,17864.83,332149.0,6951.893,12684.33,12684.33,4693.114
616.6301,32.06421,17868.75,332145.0,6951.897,12684.34,12684.34,4693.114
616.6943,32.07382,17866.08,332147.5,6951.901,12684.34,12684.34,4693.115
616.7613,32.08155,17869.01,332144.5,6951.905,12684.35,12684.35,4693.115
616.8212,32.08906,17865.43,332148.1,6951.908,12684.36,12684.36,4693.116
616.8871,32.09722,17874.89,332138.6,6951.912,12684.36,12684.36,4693.116
616.9424,32.10558,17865.86,332147.6,6951.913,12684.37,12684.37,4693.117
617.0043,32.11514,17878.6,332010.2,6951.917,12684.37,12684.37,4693.118
617.0627,32.12454,18012.87,332000.4,6951.921,12684.37,12684.37,4693.118
617.1206,32.13258,18020.3,331992.9,6951.925,12684.38,12684.38,4693.118
617.169,32.13991,18013.95,331999.2,6951.929,12684.38,12684.38,4693.119
617.2177,32.14407,18005.58,332007.5,6951.932,12684.39,12684.39,4693.119
617.2691,32.15107,18015.76,331997.3,6951.936,12684.39,12684.39,4693.12
617.3143,32.15593,18010.92,332002.1,6951.939,12684.4,12684.4,4693.12
617.3595,32.1627,18012.76,332000.2,6951.942,12684.4,12684.4,4693.121
617.4041,32.16976,18012.0,331998.5,6951.943,12684.41,12684.41,4693.121
617.4464,32.1771,18138.22,331874.7,6951.947,12684.41,12684.41,4693.121
617.4882,32.18312,18139.07,331873.8,6951.951,12684.41,12684.41,4693.122
617.5245,32.18728,18127.39,331885.3,6951.954,12684.42,12684.42,4693.122
617.5644,32.19138,18125.6,331887.1,6951.957,12684.42,12684.42,4693.123
617.6008,32.19507,18120.79,331891.9,6951.96,12684.43,12684.43,4693.123
617.6381,32.19913,18118.38,331894.3,6951.963,12684.43,12684.43,4693.124
617.6765,32.20469,18127.54,331885.1,6951.966,12684.44,12684.44,4693.124
617.7089,32.21004,18119.27,331893.4,6951.967,12684.44,12684.44,4693.125
617.7415,32.21582,18236.02,331776.5,6951.971,12684.44,12684.44,4693.125
617.7729,32.22013,18225.23,331787.3,6951.974,12684.45,12684.45,4693.125
617.806,32.22427,18226.11,331786.3,6951.977,12684.45,12684.45,4693.125
617.8376,32.22761,18222.16,331790.2,6951.98,12684.46,12684.46,4693.126
617.8688,32.23114,18222.55,331789.8,6951.983,12684.46,12684.46,4693.126
617.8987,32.23409,18220.3,331792.0,6951.986,12684.47,12684.47,4693.127
617.9282,32.23711,18218.03,331794.3,6951.989,12684.47,12684.47,4693.127
617.9562,32.24138,18215.24,331797.1,6951.992,12684.48,12684.48,4693.128
617.9841,32.24643,18212.39,331674.8,6951.993,12684.48,12684.48,4693.129
618.0091,32.25114,18324.91,331687.3,6951.996,12684.48,12684.48,4693.129
618.0343,32.25455,18316.78,331695.4,6952.0,12684.49,12684.49,4693.129
618.061,32.25753,18317.33,331694.8,6952.002,12684.49,12684.49,4693.13
618.0856,32.25812,18303.11,331709.0,6952.005,12684.5,12684.5,4693.13
618.1086,32.26039,18292.13,331720.0,6952.008,12684.5,12684.5,4693.131
618.1342,32.26357,18292.98,331716.7,6952.011,12684.51,12684.51,4693.131
618.1554,32.26826,18283.81,331728.3,6952.011,12684.51,12684.51,4693.132
618.1782,32.27261,18402.29,331609.8,6952.015,12684.51,12684.51,4693.132
618.1991,32.27577,18392.92,331619.1,6952.018,12684.52,12684.52,4693.132
618.2214,32.27813,18386.01,331625.9,6952.021,12684.52,12684.52,4693.133
618.2416,32.27975,18376.46,331635.4,6952.024,12684.53,12684.53,4693.133
618.2617,32.28053,18362.26,331649.6,6952.026,12684.53,12684.53,4693.134
618.2818,32.28295,18359.42,331652.5,6952.029,12684.54,12684.54,4693.134
618.3002,32.28571,18344.74,331667.2,6952.032,12684.54,12684.54,4693.135
618.3192,32.28976,18341.46,331547.3,6952.033,12684.55,12684.55,4693.135
618.338,32.29269,18458.91,331552.9,6952.036,12684.55,12684.55,4693.135
618.3569,32.29509,18455.51,331556.3,6952.039,12684.55,12684.55,4693.136
618.3752,32.29703,18447.48,331564.3,6952.042,12684.56,12684.56,4693.136
618.3925,32.29853,18436.84,331574.8,6952.045,12684.56,12684.56,4693.137
618.4109,32.30024,18435.57,331576.1,6952.048,12684.57,12684.57,4693.137
618.4281,32.30148,18431.7,331579.9,6952.05,12684.57,12684.57,4693.138
618.4448,32.3024,18425.38,331586.3,6952.053,12684.58,12684.58,4693.138
618.4623,32.30402,18426.07,331585.6,6952.056,12684.58,12684.58,4693.139
618.478,32.30677,18419.4,331592.3,6952.059,12684.59,12684.59,4693.139
618.4937,32.31023,18412.69,331473.5,6952.06,12684.59,12684.59,4693.14
618.5086,32.3135,18528.95,331482.6,6952.063,12684.59,12684.59,4693.14
618.5247,32.31578,18528.93,331482.6,6952.065,12684.6,12684.6,4693.141
618.5388,32.31728,18517.24,331494.3,6952.068,12684.6,12684.6,4693.141
618.5536,32.31823,18507.95,331503.5,6952.071,12684.61,12684.61,4693.142
618.5681,32.31942,18503.04,331508.4,6952.074,12684.61,12684.61,4693.142
618.5836,32.32127,18507.36,331504.0,6952.077,12684.62,12684.62,4693.143
618.598,32.32317,18509.1,331502.3,6952.08,12684.62,12684.62,4693.143
618.6122,32.32416,18508.46,331502.9,6952.083,12684.63,12684.63,4693.144
618.6247,32.32449,18494.0,331517.4,6952.085,12684.63,12684.63,4693.144
618.6372,32.32665,18486.16,331525.3,6952.088,12684.64,12684.64,4693.145
618.6497,32.32965,18478.28,331407.6,6952.089,12684.64,12684.64,4693.145
618.6618,32.33252,18593.48,331417.8,6952.092,12684.64,12684.64,4693.145
618.6733,32.33453,18580.76,331430.5,6952.095,12684.65,12684.65,4693.146
618.6854,32.33532,18572.66,331438.6,6952.098,12684.65,12684.65,4693.146
618.697,32.33518,18557.74,331453.5,6952.1,12684.66,12684.66,4693.146
618.7086,32.33569,18549.5,331461.7,6952.103,12684.67,12684.67,4693.147
618.7193,32.33591,18534.38,331476.8,6952.105,12684.67,12684.67,4693.147
618.7307,32.33808,18532.74,331478.5,6952.108,12684.67,12684.67,4693.148
618.7412,32.3405,18524.08,331487.2,6952.108,12684.68,12684.68,4693.148
618.7518,32.34279,18640.97,331370.2,6952.112,12684.68,12684.68,4693.148
618.7636,32.34395,18643.85,331367.3,6952.115,12684.69,12684.69,4693.149
618.7739,32.34585,18637.34,331373.8,6952.118,12684.69,12684.69,4693.149
618.7841,32.34726,18626.3,331384.8,6952.121,12684.7,12684.7,4693.15
618.7942,32.34852,18619.66,331391.4,6952.124,12684.7,12684.7,4693.15
618.804,32.34887,18608.53,331402.5,6952.126,12684.71,12684.71,4693.151
618.8141,32.34967,18608.62,331402.3,6952.129,12684.71,12684.71,4693.152
618.8242,32.35005,18606.4,331404.6,6952.132,12684.72,12684.72,4693.152
618.8336,32.34981,18597.38,331413.6,6952.134,12684.72,12684.72,4693.153
618.8431,32.35103,18594.97,331416.0,6952.137,12684.73,12684.73,4693.153
618.8512,32.35226,18576.57,331434.4,6952.14,12684.73,12684.73,4693.154
618.8593,32.35501,18569.34,331318.3,6952.141,12684.74,12684.74,4693.154
618.8678,32.35665,18683.23,331327.7,6952.144,12684.74,12684.74,4693.154
618.876,32.35771,18669.21,331341.7,6952.146,12684.74,12684.74,4693.155
618.885,32.35839,18664.35,331346.5,6952.149,12684.75,12684.75,4693.155
618.8934,32.35917,18657.07,331353.8,6952.152,12684.75,12684.75,4693.156
618.9019,32.3598,18652.07,331358.7,6952.155,12684.76,12684.76,4693.156
618.9103,32.36079,18651.44,331359.3,6952.157,12684.76,12684.76,4693.157
618.9183,32.36047,18641.74,331369.0,6952.16,12684.77,12684.77,4693.157
618.9261,32.36031,18632.05,331378.7,6952.163,12684.77,12684.77,4693.158
618.934,32.36135,18628.98,331381.8,6952.166,12684.78,12684.78,4693.158
618.9413,32.36263,18619.06,331391.7,6952.168,12684.78,12684.78,4693.159
618.9481,32.36546,18608.92,331278.4,6952.169,12684.79,12684.79,4693.159
618.9551,32.36734,18722.2,331288.5,6952.172,12684.79,12684.79,4693.159
618.9623,32.36835,18714.36,331296.3,6952.175,12684.79,12684.79,4693.16
618.9698,32.36899,18708.83,331301.8,6952.177,12684.8,12684.8,4693.16
618.9768,32.36964,18700.93,331309.7,6952.18,12684.8,12684.8,4693.161
618.9838,32.36964,18688.55,331322.0,6952.183,12684.81,12684.81,4693.161
618.9904,32.36997,18680.54,331330.0,6952.186,12684.81,12684.81,4693.162
618.9977,32.37062,18683.6,331326.9,6952.188,12684.82,12684.82,4693.162
619.0039,32.36982,18666.58,331344.0,6952.191,12684.82,12684.82,4693.163
619.0104,32.37056,18662.93,331347.6,6952.194,12684.83,12684.83,4693.164
619.0159,32.37228,18645.64,331365.0,6952.193,12684.83,12684.83,4693.164
619.0221,32.37424,18641.81,331245.3,6952.197,12684.84,12684.84,4693.165
619.0276,32.37627,18750.07,331260.4,6952.2,12684.84,12684.84,4693.165
619.0339,32.37682,18746.2,331264.3,6952.203,12684.84,12684.84,4693.165
619.0402,32.37728,18740.15,331270.3,6952.206,12684.85,12684.85,4693.166
619.046,32.37767,18731.76,331278.7,6952.208,12684.85,12684.85,4693.166
619.0519,32.37742,18718.92,331291.5,6952.211,12684.86,12684.86,4693.167
619.0575,32.37758,18710.46,331299.9,6952.214,12684.86,12684.86,4693.167
619.0625,32.3768,18690.64,331319.8,6952.216,12684.87,12684.87,4693.167
619.0683,32.37764,18695.55,331314.8,6952.219,12684.87,12684.87,4693.168
619.0733,32.37794,18684.69,331325.7,6952.222,12684.88,12684.88,4693.168
619.0782,32.37925,18673.78,331336.6,6952.222,12684.88,12684.88,4693.169
619.0835,32.38081,18669.55,331217.3,6952.225,12684.89,12684.89,4693.169
619.0884,32.38245,18784.23,331226.1,6952.228,12684.89,12684.89,4693.169
619.0931,32.38347,18770.85,331239.4,6952.231,12684.89,12684.89,4693.17
619.098,32.38379,18762.1,331248.2,6952.234,12684.9,12684.9,4693.17
619.1032,32.38382,18757.83,331252.4,6952.236,12684.9,12684.9,4693.171
619.1082,32.3833,18744.63,331265.6,6952.239,12684.91,12684.91,4693.171
619.1128,32.38264,18729.12,331281.1,6952.242,12684.91,12684.91,4693.172
619.1176,32.38269,18722.51,331287.7,6952.245,12684.92,12684.92,4693.172
619.1214,32.38335,18706.78,331303.4,6952.247,12684.92,12684.92,4693.173
619.1259,32.38417,18702.14,331308.1,6952.25,12684.93,12684.93,4693.173
619.1301,32.38597,18690.84,331193.7,6952.25,12684.93,12684.93,4693.174
619.1343,32.38741,18802.92,331213.9,6952.253,12684.93,12684.93,4693.174
619.1385,32.38862,18793.6,331216.5,6952.256,12684.94,12684.94,4693.175
619.1427,32.38912,18779.85,331230.2,6952.259,12684.94,12684.94,4693.175
619.1467,32.38899,18763.93,331246.1,6952.262,12684.95,12684.95,4693.176
619.1511,32.38883,18759.06,331251.0,6952.264,12684.95,12684.95,4693.176
619.1554,32.38855,18754.24,331255.8,6952.267,12684.96,12684.96,4693.177
619.1593,32.38818,18742.67,331267.3,6952.27,12684.96,12684.96,4693.177
619.1633,32.38822,18735.46,331274.6,6952.272,12684.97,12684.97,4693.178
619.1666,32.38929,18725.89,331284.1,6952.275,12684.97,12684.97,4693.178
619.1697,32.39079,18713.97,331295.9,6952.275,12684.98,12684.98,4693.179
619.1735,32.39184,18708.92,331175.3,6952.278,12684.98,12684.98,4693.179
619.1771,32.39264,18827.28,331182.7,6952.281,12684.98,12684.98,4693.179
619.1804,32.39378,18814.68,331195.3,6952.284,12684.99,12684.99,4693.18
619.1837,32.3947,18803.36,331206.5,6952.287,12684.99,12684.99,4693.18
619.187,32.39499,18793.59,331216.3,6952.29,12685.0,12685.0,4693.181
619.1903,32.39426,18781.71,331228.1,6952.292,12685.0,12685.0,4693.181
619.1939,32.39433,18783.05,331226.8,6952.295,12685.01,12685.01,4693.182
619.1971,32.3938,18770.96,331238.8,6952.298,12685.01,12685.01,4693.182
619.2004,32.39404,18769.99,331239.8,6952.301,12685.02,12685.02,4693.183
619.2032,32.39414,18760.05,331249.8,6952.303,12685.02,12685.02,4693.183
619.2057,32.39392,18745.63,331264.2,6952.306,12685.03,12685.03,4693.184
619.2083,32.39467,18742.26,331267.6,6952.309,12685.04,12685.04,4693.184
619.2109,32.39503,18736.59,331273.2,6952.312,12685.04,12685.04,4693.185
619.2135,32.39567,18730.95,331278.7,6952.312,12685.04,12685.04,4693.186
619.2159,32.39751,18842.3,331167.3,6952.315,12685.04,12685.04,4693.186
619.2186,32.39796,18845.52,331164.1,6952.318,12685.05,12685.05,4693.186
619.2208,32.39911,18837.66,331172.0,6952.321,12685.06,12685.06,4693.187
619.2231,32.39989,18825.26,331182.1,6952.324,12685.06,12685.06,4693.187
619.2255,32.39982,18815.14,331194.5,6952.326,12685.07,12685.07,4693.188
619.228,32.39928,18800.5,331209.1,6952.329,12685.07,12685.07,4693.188
619.2303,32.39899,18790.31,331219.3,6952.332,12685.08,12685.08,4693.188
619.2327,32.39921,18788.96,331220.6,6952.334,12685.08,12685.08,4693.189
619.2347,32.4001,18792.01,331217.6,6952.337,12685.09,12685.09,4693.189
619.2369,32.39957,18786.27,331223.3,6952.34,12685.09,12685.09,4693.19
619.2392,32.39894,18780.45,331229.1,6952.343,12685.1,12685.1,4693.19
619.2412,32.39889,18774.57,331235.0,6952.345,12685.1,12685.1,4693.191
619.2433,32.39893,18773.13,331236.4,6952.348,12685.11,12685.11,4693.191
619.2448,32.39939,18762.73,331246.8,6952.351,12685.11,12685.11,4693.192
619.2465,32.39955,18756.87,331252.7,6952.354,12685.12,12685.12,4693.192
619.2482,32.39977,18750.94,331258.6,6952.356,12685.12,12685.12,4693.193
619.2499,32.40055,18744.93,331264.5,6952.356,12685.13,12685.13,4693.193
619.2515,32.40151,18739.01,331144.6,6952.36,12685.13,12685.13,4693.194
619.2531,32.40266,18856.61,331152.8,6952.363,12685.13,12685.13,4693.194
619.2545,32.4039,18839.58,331169.8,6952.366,12685.14,12685.14,4693.194
619.2562,32.40356,18846.91,331162.4,6952.368,12685.14,12685.14,4693.195
619.2579,32.40357,18838.74,331170.6,6952.371,12685.15,12685.15,4693.195
619.2595,32.40379,18834.88,331174.5,6952.374,12685.15,12685.15,4693.196
619.2611,32.40386,18826.61,331182.7,6952.376,12685.16,12685.16,4693.197
619.2625,32.40449,18829.44,331179.9,6952.379,12685.16,12685.16,4693.197
619.2639,32.40404,18814.52,331194.8,6952.382,12685.17,12685.17,4693.198
619.2653,32.40333,18804.05,331205.2,6952.385,12685.17,12685.17,4693.198
619.2668,32.40307,18804.67,331204.6,6952.388,12685.18,12685.18,4693.199
619.2682,32.40228,18796.4,331212.8,6952.39,12685.18,12685.18,4693.199
